artist_name,artist_id,track_number,track_name,track_id,track_embed
MUNA,6xdRb2GypJ7DqnWAI2mHGn,5,I Know A Place,0bPSRn4crnh5f1JhELPlyL,https://open.spotify.com/embed/track/0bPSRn4crnh5f1JhELPlyL?utm_source=generator&theme=0
MUNA,6xdRb2GypJ7DqnWAI2mHGn,6,Home By Now,5vYaBqOAT6JpZlAD3gO1AO,https://open.spotify.com/embed/track/5vYaBqOAT6JpZlAD3gO1AO?utm_source=generator&theme=0
MUNA,6xdRb2GypJ7DqnWAI2mHGn,7,Number One Fan,69WAiCaEdxACKzB4B7Bv27,https://open.spotify.com/embed/track/69WAiCaEdxACKzB4B7Bv27?utm_source=generator&theme=0
MUNA,6xdRb2GypJ7DqnWAI2mHGn,8,"Sometimes - From ""Fire Island""",18O6oj2DtAA9lPlP9Kl9R2,https://open.spotify.com/embed/track/18O6oj2DtAA9lPlP9Kl9R2?utm_source=generator&theme=0
MUNA,6xdRb2GypJ7DqnWAI2mHGn,9,Bodies,2xeIWTt1cWvRa8R31RPOip,https://open.spotify.com/embed/track/2xeIWTt1cWvRa8R31RPOip?utm_source=generator&theme=0
MUNA,6xdRb2GypJ7DqnWAI2mHGn,10,Motivation - Recorded at Electric Lady Studios NYC,6vFifFwgq4Z3csFE6zi9Fd,https://open.spotify.com/embed/track/6vFifFwgq4Z3csFE6zi9Fd?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,1,No River,0fH7ywdwW5EouYa53i97FH,https://open.spotify.com/embed/track/0fH7ywdwW5EouYa53i97FH?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,2,Light In Your Window,7HBT6IrXAvs29X7Ydabe8Y,https://open.spotify.com/embed/track/7HBT6IrXAvs29X7Ydabe8Y?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,3,Out The Door,3qQhgP33KDnEdF1XdVJGwK,https://open.spotify.com/embed/track/3qQhgP33KDnEdF1XdVJGwK?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,4,Never Chase a Man,7wmmANwP9Tznj44B5fOti8,https://open.spotify.com/embed/track/7wmmANwP9Tznj44B5fOti8?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,5,My Young Man,1EG0X8EFooVEEJGJKTOxEt,https://open.spotify.com/embed/track/1EG0X8EFooVEEJGJKTOxEt?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,6,We Were Wild,1uEyOWMZz0zylEObVo77df,https://open.spotify.com/embed/track/1uEyOWMZz0zylEObVo77df?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,7,Francine,5i82D6mX6UxMya69EPYxY5,https://open.spotify.com/embed/track/5i82D6mX6UxMya69EPYxY5?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,8,All Mine,7orrqoqgOjgd5u4e64L4AO,https://open.spotify.com/embed/track/7orrqoqgOjgd5u4e64L4AO?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,9,Feel Right,6Gwon45JouUcXwEUNYvOrW,https://open.spotify.com/embed/track/6Gwon45JouUcXwEUNYvOrW?utm_source=generator&theme=0
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,10,Not Feeling Any Pain,4clejAVLXELZ6NMh77hk5K,https://open.spotify.com/embed/track/4clejAVLXELZ6NMh77hk5K?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,1,Tennessee,46NB89qr5pfPT3L7QxVpgH,https://open.spotify.com/embed/track/46NB89qr5pfPT3L7QxVpgH?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,2,Incoherent Love Songs,5aheNgbQE5axaOg36t7vUX,https://open.spotify.com/embed/track/5aheNgbQE5axaOg36t7vUX?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,3,Sore Subject,75e7amQ0yWeN1wNx3OEHs2,https://open.spotify.com/embed/track/75e7amQ0yWeN1wNx3OEHs2?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,4,We'd Never Agree,2hgVc7P18mOzlNHSDen4fx,https://open.spotify.com/embed/track/2hgVc7P18mOzlNHSDen4fx?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,5,Troubled Medium,6Tu2R8La3p4sRVQLvBmz8V,https://open.spotify.com/embed/track/6Tu2R8La3p4sRVQLvBmz8V?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,6,Like How You Are,4Ab2C5a1IFpZdlJGi8bPt6,https://open.spotify.com/embed/track/4Ab2C5a1IFpZdlJGi8bPt6?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,7,Tonight,4fNKuIPQcUE4uK9Qia9OlV,https://open.spotify.com/embed/track/4fNKuIPQcUE4uK9Qia9OlV?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,8,Augustus,6Y5GXwHyqisQBLfrDJMOun,https://open.spotify.com/embed/track/6Y5GXwHyqisQBLfrDJMOun?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,9,Hail Mary,1lfEgmYjXaj7wkhKZ9Y7x4,https://open.spotify.com/embed/track/1lfEgmYjXaj7wkhKZ9Y7x4?utm_source=generator&theme=0
P.S. Eliot,5OPhZptrztOU4W75eMEPiX,10,Tangiable Romance,6KAyfUyxDD01CV2HbrDcoe,https://open.spotify.com/embed/track/6KAyfUyxDD01CV2HbrDcoe?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,1,Too Well,6Szgu8v7CAapag3XuuJX0b,https://open.spotify.com/embed/track/6Szgu8v7CAapag3XuuJX0b?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,2,In The Kitchen,2VFetGqLYq0Pc8ZtRYCaeL,https://open.spotify.com/embed/track/2VFetGqLYq0Pc8ZtRYCaeL?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,3,Bruises,5kUqU9uLc98ndpJiqieN8K,https://open.spotify.com/embed/track/5kUqU9uLc98ndpJiqieN8K?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,4,Colorado,1nnyYFtJHwVbph84SctOtC,https://open.spotify.com/embed/track/1nnyYFtJHwVbph84SctOtC?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,5,Don't Tell My Mom,1Ip2m42GTwiaG20hW7dtuZ,https://open.spotify.com/embed/track/1Ip2m42GTwiaG20hW7dtuZ?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,6,Tattoos,4JbUI6AoGibHGsHN77aSws,https://open.spotify.com/embed/track/4JbUI6AoGibHGsHN77aSws?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,7,Everything To Everyone (Intro),21Uc575UbMARrDbyOYG4w8,https://open.spotify.com/embed/track/21Uc575UbMARrDbyOYG4w8?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,8,Moon,3jJNg3l3NoZwQKESfr04VS,https://open.spotify.com/embed/track/3jJNg3l3NoZwQKESfr04VS?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,9,What Can I Do,3H5Bg4ij1nbEmMmzDnZYri,https://open.spotify.com/embed/track/3H5Bg4ij1nbEmMmzDnZYri?utm_source=generator&theme=0
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,10,Everything To Everyone - Extended Version,0qE0N1pEpZ5rsb4GM6pk6C,https://open.spotify.com/embed/track/0qE0N1pEpZ5rsb4GM6pk6C?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,1,Carpenter,51NHBYYoBLDqgp5COax2JC,https://open.spotify.com/embed/track/51NHBYYoBLDqgp5COax2JC?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,2,Water Me Down,1CON7om9HhIyr8cuZ6WmzC,https://open.spotify.com/embed/track/1CON7om9HhIyr8cuZ6WmzC?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,3,Winona (with Jamila Woods and Vagabon),3x5mxqjiMksk52gH3WNmbq,https://open.spotify.com/embed/track/3x5mxqjiMksk52gH3WNmbq?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,4,Fear & Force,18HVJpGSp8imRBOSj4RP8J,https://open.spotify.com/embed/track/18HVJpGSp8imRBOSj4RP8J?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,5,Every Woman,3SkLIkoxSb8PKHMT4Ct9U2,https://open.spotify.com/embed/track/3SkLIkoxSb8PKHMT4Ct9U2?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,6,Reason to Believe (feat. Courtney Barnett),7aDf2PpDNfT5NbKEIZVKtW,https://open.spotify.com/embed/track/7aDf2PpDNfT5NbKEIZVKtW?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,7,Home Soon,0OjoMdQpofqcIVXcdBnpJf,https://open.spotify.com/embed/track/0OjoMdQpofqcIVXcdBnpJf?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,8,Water Me Down (Pamcy Remix),5gGj5TCySlZtSkMgL3M00E,https://open.spotify.com/embed/track/5gGj5TCySlZtSkMgL3M00E?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,9,Full Moon In Gemini,76yM6xAA9tjUyxSp5Z8uYE,https://open.spotify.com/embed/track/76yM6xAA9tjUyxSp5Z8uYE?utm_source=generator&theme=0
Vagabon,17mwzDXKn4ra9cuxXaptwp,10,Flood,2uszGUdUlNzJXCpFc73vOM,https://open.spotify.com/embed/track/2uszGUdUlNzJXCpFc73vOM?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,1,Prom Queen,6MpCaSIOfqBqbMED4kXgNY,https://open.spotify.com/embed/track/6MpCaSIOfqBqbMED4kXgNY?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,2,Cloud 9,6vFsBXYczYsP0H3lgunZOm,https://open.spotify.com/embed/track/6vFsBXYczYsP0H3lgunZOm?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,3,Sports,77G0k1La0c5Dw8bAFANcyp,https://open.spotify.com/embed/track/77G0k1La0c5Dw8bAFANcyp?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,4,Good Girls (Don’t Get Used),0jvtOoxOKJvAjveBSmffHL,https://open.spotify.com/embed/track/0jvtOoxOKJvAjveBSmffHL?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,5,Painkiller,78j9wYboWAkB0UxVVq0X0H,https://open.spotify.com/embed/track/78j9wYboWAkB0UxVVq0X0H?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,6,Cloud 9 (feat. Tegan and Sara),2pGXCabl4UlMiskwh7evDq,https://open.spotify.com/embed/track/2pGXCabl4UlMiskwh7evDq?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,7,Oxygen,3A0mdJS6ra4RJ9Eidtz2br,https://open.spotify.com/embed/track/3A0mdJS6ra4RJ9Eidtz2br?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,8,Dream Boy,2GpMgj0f0OTnPN04cFbs5f,https://open.spotify.com/embed/track/2GpMgj0f0OTnPN04cFbs5f?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,9,April,7l94AyvXRwnQgKccUU3PRN,https://open.spotify.com/embed/track/7l94AyvXRwnQgKccUU3PRN?utm_source=generator&theme=0
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H,10,Entropy,5Dp8m5EWFkNc3TbCSxKSzu,https://open.spotify.com/embed/track/5Dp8m5EWFkNc3TbCSxKSzu?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,1,What It Is (Solo Version),73RbfOTJIjHzi2pcVHjeHM,https://open.spotify.com/embed/track/73RbfOTJIjHzi2pcVHjeHM?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,2,What It Is (Block Boy) (with Kodak Black),1O8zCu3dLLPxkbGfIsbRgE,https://open.spotify.com/embed/track/1O8zCu3dLLPxkbGfIsbRgE?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,3,Persuasive (with SZA),67v2UHujFruxWrDmjPYxD6,https://open.spotify.com/embed/track/67v2UHujFruxWrDmjPYxD6?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,4,Wat U Sed (feat. Doechii & Kal Banx),0VYchQkqpeEyh95D1pWqy2,https://open.spotify.com/embed/track/0VYchQkqpeEyh95D1pWqy2?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,5,"Pro Freak (with Doechii, Fatman Scoop)",16jl1W58vcK8Jd5ZGbvd5f,https://open.spotify.com/embed/track/16jl1W58vcK8Jd5ZGbvd5f?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,6,Persuasive,5MA0iU2dyAFwWUzfyrk2di,https://open.spotify.com/embed/track/5MA0iU2dyAFwWUzfyrk2di?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,7,Bitch I'm Nice,7u5fFWlc7P46XWECmhyqNo,https://open.spotify.com/embed/track/7u5fFWlc7P46XWECmhyqNo?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,8,Crazy,2b1MCbfwRZ1teOX1vSm4Xt,https://open.spotify.com/embed/track/2b1MCbfwRZ1teOX1vSm4Xt?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,9,Yucky Blucky Fruitcake,1j3SdMJfeRJXycCp50boYE,https://open.spotify.com/embed/track/1j3SdMJfeRJXycCp50boYE?utm_source=generator&theme=0
Doechii,4E2rKHVDssGJm2SCDOMMJB,10,Bills,5LPXCjLSAPxTmOTSx4n308,https://open.spotify.com/embed/track/5LPXCjLSAPxTmOTSx4n308?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,1,Honey,1KaAcMbFNcqxmt9lzjkm9b,https://open.spotify.com/embed/track/1KaAcMbFNcqxmt9lzjkm9b?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,2,Big Wheel,6GUQaa74JUSziJ9TT29Ghg,https://open.spotify.com/embed/track/6GUQaa74JUSziJ9TT29Ghg?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,3,Kill Her Freak Out,4Deng6kMpDkfLY6RBLuwuz,https://open.spotify.com/embed/track/4Deng6kMpDkfLY6RBLuwuz?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,4,Charm You,3CTsquv3UBK677BkVnIEkk,https://open.spotify.com/embed/track/3CTsquv3UBK677BkVnIEkk?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,5,Maps,4g5OxMb78e7GdHUdjxIplK,https://open.spotify.com/embed/track/4g5OxMb78e7GdHUdjxIplK?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,6,Mad At Me,5qwYQHz4FnWRvIFRJcUAQZ,https://open.spotify.com/embed/track/5qwYQHz4FnWRvIFRJcUAQZ?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,7,Pool,5cHDAJwQx3CUxRWHfAvbkv,https://open.spotify.com/embed/track/5cHDAJwQx3CUxRWHfAvbkv?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,8,Is There Something in the Movies?,1n96oXchJtgq5FGyvVLrvE,https://open.spotify.com/embed/track/1n96oXchJtgq5FGyvVLrvE?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,9,As You Are,3oTiIGIgmjdavBHdsUrY1M,https://open.spotify.com/embed/track/3oTiIGIgmjdavBHdsUrY1M?utm_source=generator&theme=0
Samia,1Uk1GyijF6fSfX4mWq5bfR,10,Country,0kmlqQK6cavjhc2sNPZtjs,https://open.spotify.com/embed/track/0kmlqQK6cavjhc2sNPZtjs?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,1,PILLBX,4XqEkdawxk8mpr7JytVFDV,https://open.spotify.com/embed/track/4XqEkdawxk8mpr7JytVFDV?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,2,Nothing To Me,3VOAVhg0uEzVheEeCfUDFJ,https://open.spotify.com/embed/track/3VOAVhg0uEzVheEeCfUDFJ?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,3,Elephant In The Room,5mDnKM8hbRl6piwAXtiSvJ,https://open.spotify.com/embed/track/5mDnKM8hbRl6piwAXtiSvJ?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,4,Jupiter,4RZUTrLYWpDRoTw6vi31mi,https://open.spotify.com/embed/track/4RZUTrLYWpDRoTw6vi31mi?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,5,Hero,71ZOmCMe6HHQ4ATskyKdPx,https://open.spotify.com/embed/track/71ZOmCMe6HHQ4ATskyKdPx?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,6,Are You Happy,5UHhdIgwy5CSyQgDlBwwUB,https://open.spotify.com/embed/track/5UHhdIgwy5CSyQgDlBwwUB?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,7,Sandman,5FcCEXmeqK6JPlsozXqFdJ,https://open.spotify.com/embed/track/5FcCEXmeqK6JPlsozXqFdJ?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,8,GAGA,03Zu5idb9CeZAEHfTCOC82,https://open.spotify.com/embed/track/03Zu5idb9CeZAEHfTCOC82?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,9,Like A Person,0bRYeyh8n59bxa7At2HzEF,https://open.spotify.com/embed/track/0bRYeyh8n59bxa7At2HzEF?utm_source=generator&theme=0
Grace Gaustad,1F2JeQG9fLoC6flF1QTnxS,10,Supersonic,4SKyal51xIIaySBVNh3fJn,https://open.spotify.com/embed/track/4SKyal51xIIaySBVNh3fJn?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,1,Growing,6Cw5g0NsXqcyTUlsouIZYk,https://open.spotify.com/embed/track/6Cw5g0NsXqcyTUlsouIZYk?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,2,Theirs13,63kj5bCib1ovmtty6OllEt,https://open.spotify.com/embed/track/63kj5bCib1ovmtty6OllEt?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,3,For Keeps,14n6WNRYJDqXhWJKE57zln,https://open.spotify.com/embed/track/14n6WNRYJDqXhWJKE57zln?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,4,God's House,4bny7tlMq75sfHO2VkitwH,https://open.spotify.com/embed/track/4bny7tlMq75sfHO2VkitwH?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,5,May,0FjyXgEzPLZL7VA9OYlNym,https://open.spotify.com/embed/track/0FjyXgEzPLZL7VA9OYlNym?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,6,Half Full,6lyeeYBZZL629AAeC7CRiU,https://open.spotify.com/embed/track/6lyeeYBZZL629AAeC7CRiU?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,7,Doubt Nothing,4rzAv7ehC7iSCV1JpZCVbr,https://open.spotify.com/embed/track/4rzAv7ehC7iSCV1JpZCVbr?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,8,Ready 2 Die,0nmCPc7cZftxBTjgivhTER,https://open.spotify.com/embed/track/0nmCPc7cZftxBTjgivhTER?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,9,Ain't So,6B9fEj26l33TCgMr7MVaqa,https://open.spotify.com/embed/track/6B9fEj26l33TCgMr7MVaqa?utm_source=generator&theme=0
JGrrey,66rDbD3tWR3M1uNuIaDAGx,10,Pretty Insane,4qiMxocFymeATNBYItzHcP,https://open.spotify.com/embed/track/4qiMxocFymeATNBYItzHcP?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,1,Car Crash in G Major,5CKMxyl7q4p0QdpYTesuCZ,https://open.spotify.com/embed/track/5CKMxyl7q4p0QdpYTesuCZ?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,2,down bad - fanclubwallet & Preloved Remix,3pZ7PvECBWMc0hgZzaTxt4,https://open.spotify.com/embed/track/3pZ7PvECBWMc0hgZzaTxt4?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,3,That I Won't Do,71yoZS95NCt8RWx9k0GDBd,https://open.spotify.com/embed/track/71yoZS95NCt8RWx9k0GDBd?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,4,Roadkill,4UV8lFpuRuIS3UXJ1AbmTM,https://open.spotify.com/embed/track/4UV8lFpuRuIS3UXJ1AbmTM?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,5,What's Up,6rsKQmqhgJm9SzbhH2mjlj,https://open.spotify.com/embed/track/6rsKQmqhgJm9SzbhH2mjlj?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,6,You Have Got to Be Kidding Me,0omNRCCTLworr48q5xJzVN,https://open.spotify.com/embed/track/0omNRCCTLworr48q5xJzVN?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,7,This Must Be the Place,0UKgwmwjGFNHCTZp4FDd84,https://open.spotify.com/embed/track/0UKgwmwjGFNHCTZp4FDd84?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,8,Gr8 Timing!,2jGNWnhAg5G7GbjJB6jQ3I,https://open.spotify.com/embed/track/2jGNWnhAg5G7GbjJB6jQ3I?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,9,C'mon Be Cool,29hsqSs9dequ5y1oFmofxy,https://open.spotify.com/embed/track/29hsqSs9dequ5y1oFmofxy?utm_source=generator&theme=0
fanclubwallet,1NJUWqbiNAk1BPOyQhb2qe,10,Trying to Be Nice,3O3kGmka7Gqpl6qLOtBXeQ,https://open.spotify.com/embed/track/3O3kGmka7Gqpl6qLOtBXeQ?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,1,Record Player,7Gk8IPlFTLUcoIH3mtASI0,https://open.spotify.com/embed/track/7Gk8IPlFTLUcoIH3mtASI0?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,2,The Record Player Song,2LugzQOBlEYaotBVD7veNI,https://open.spotify.com/embed/track/2LugzQOBlEYaotBVD7veNI?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,3,Glitter,4RwPiRagjKD5YvBXT3lBJH,https://open.spotify.com/embed/track/4RwPiRagjKD5YvBXT3lBJH?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,4,Persephone,67X4zatMaD9FSLrRXhLm1s,https://open.spotify.com/embed/track/67X4zatMaD9FSLrRXhLm1s?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,5,Friend,1gyPgvVfFKQAe6CQ3OxiZy,https://open.spotify.com/embed/track/1gyPgvVfFKQAe6CQ3OxiZy?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,6,Time Machine,3uEbDKEMMlOe14ZleDo3Qb,https://open.spotify.com/embed/track/3uEbDKEMMlOe14ZleDo3Qb?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,7,IDKW,488BT4GxCDKGqnK77wQWeG,https://open.spotify.com/embed/track/488BT4GxCDKGqnK77wQWeG?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,8,Aluminum,74VsN1JRypjW5Z8Sk3xz2a,https://open.spotify.com/embed/track/74VsN1JRypjW5Z8Sk3xz2a?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,9,Easy,3szjjsYth3kL3LP01gmQsH,https://open.spotify.com/embed/track/3szjjsYth3kL3LP01gmQsH?utm_source=generator&theme=0
Daisy the Great,0SrIPejckovMwhrN3MZFPB,10,Dips,50OyIpJglmLyXYzB2KAJ0H,https://open.spotify.com/embed/track/50OyIpJglmLyXYzB2KAJ0H?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,1,Siren 042,5v8tUdBAn13V2yKlICWZ61,https://open.spotify.com/embed/track/5v8tUdBAn13V2yKlICWZ61?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,2,Dream Song,0jTKmPYBGiEZsQtRNlWM1L,https://open.spotify.com/embed/track/0jTKmPYBGiEZsQtRNlWM1L?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,3,Photo Photo,7bs5lJ53etBIgbIQnAoiSv,https://open.spotify.com/embed/track/7bs5lJ53etBIgbIQnAoiSv?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,4,Destroyer,3Lllvxi2oA6DIwy2qhPgQx,https://open.spotify.com/embed/track/3Lllvxi2oA6DIwy2qhPgQx?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,5,Color of the Pool,5PGSI8vrm02SLytYCNvxV4,https://open.spotify.com/embed/track/5PGSI8vrm02SLytYCNvxV4?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,6,€ € € €^^%%!!!!!heaven!!!!!!,15pUb5F93loQQWGN5yqB0y,https://open.spotify.com/embed/track/15pUb5F93loQQWGN5yqB0y?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,7,Good For You,3LuvpnAcuxPn2dV00C9Rxt,https://open.spotify.com/embed/track/3LuvpnAcuxPn2dV00C9Rxt?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,8,Fantasy Movie,3rfyQw7pAnXgSKmli0reRS,https://open.spotify.com/embed/track/3rfyQw7pAnXgSKmli0reRS?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,9,DIVER,0ZFl3lTd1hPcmC3ibzsNEr,https://open.spotify.com/embed/track/0ZFl3lTd1hPcmC3ibzsNEr?utm_source=generator&theme=0
Lala Lala,492I2sQFcHDcsZECYX25dE,10,See You at Home,1QR80bVmZMphyPnSg7PnS9,https://open.spotify.com/embed/track/1QR80bVmZMphyPnSg7PnS9?utm_source=generator&theme=0
